"iso_a0","adm_0_name","adm_1_name","adm_2_name","gaul_level","fao_gaul_code","t_res","calendar_start_date","calendar_end_date","year","dengue_total","case_definition_standardised"
"COL","colombia","valle","cali","adm2",14374,"week",2017-04-02,2017-04-08,2017,84,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-04-09,2017-04-15,2017,83,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-04-16,2017-04-22,2017,78,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-04-23,2017-04-29,2017,76,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-04-30,2017-05-06,2017,80,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-05-07,2017-05-13,2017,79,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-05-14,2017-05-20,2017,97,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-05-21,2017-05-27,2017,93,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-05-28,2017-06-03,2017,60,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-06-04,2017-06-10,2017,62,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-06-11,2017-06-17,2017,62,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-06-18,2017-06-24,2017,45,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-06-25,2017-07-01,2017,55,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-07-02,2017-07-08,2017,61,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-07-09,2017-07-15,2017,50,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-07-16,2017-07-22,2017,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-07-23,2017-07-29,2017,59,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-07-30,2017-08-05,2017,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-08-06,2017-08-12,2017,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-08-13,2017-08-19,2017,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-08-20,2017-08-26,2017,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-08-27,2017-09-02,2017,46,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-09-03,2017-09-09,2017,39,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-09-10,2017-09-16,2017,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-09-17,2017-09-23,2017,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-09-24,2017-09-30,2017,32,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-10-01,2017-10-07,2017,49,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-10-08,2017-10-14,2017,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-10-15,2017-10-21,2017,46,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-10-22,2017-10-28,2017,48,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-10-29,2017-11-04,2017,37,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-11-05,2017-11-11,2017,48,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-11-12,2017-11-18,2017,59,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-11-19,2017-11-25,2017,49,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-11-26,2017-12-02,2017,66,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-12-03,2017-12-09,2017,43,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-12-10,2017-12-16,2017,53,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-12-17,2017-12-23,2017,41,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-12-24,2017-12-30,2017,37,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2017-12-31,2018-01-06,2017,52,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-01-07,2018-01-13,2018,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-01-14,2018-01-20,2018,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-01-21,2018-01-27,2018,24,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-01-28,2018-02-03,2018,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-02-04,2018-02-10,2018,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-02-11,2018-02-17,2018,35,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-02-18,2018-02-24,2018,34,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-02-25,2018-03-03,2018,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-03-04,2018-03-10,2018,41,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-03-11,2018-03-17,2018,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-03-18,2018-03-24,2018,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-03-25,2018-03-31,2018,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-04-01,2018-04-07,2018,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-04-08,2018-04-14,2018,32,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-04-15,2018-04-21,2018,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-04-22,2018-04-28,2018,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-04-29,2018-05-05,2018,37,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-05-06,2018-05-12,2018,43,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-05-13,2018-05-19,2018,51,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-05-20,2018-05-26,2018,48,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-05-27,2018-06-02,2018,59,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-06-03,2018-06-09,2018,55,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-06-10,2018-06-16,2018,61,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-06-17,2018-06-23,2018,57,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-06-24,2018-06-30,2018,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-07-01,2018-07-07,2018,51,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-07-08,2018-07-14,2018,33,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-07-15,2018-07-21,2018,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-07-22,2018-07-28,2018,39,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-07-29,2018-08-04,2018,42,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-08-05,2018-08-11,2018,35,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-08-12,2018-08-18,2018,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-08-19,2018-08-25,2018,28,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-08-26,2018-09-01,2018,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-09-02,2018-09-08,2018,33,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-09-09,2018-09-15,2018,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-09-16,2018-09-22,2018,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-09-23,2018-09-29,2018,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-09-30,2018-10-06,2018,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-10-07,2018-10-13,2018,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-10-14,2018-10-20,2018,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-10-21,2018-10-27,2018,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-10-28,2018-11-03,2018,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-11-04,2018-11-10,2018,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-11-11,2018-11-17,2018,17,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-11-18,2018-11-24,2018,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-11-25,2018-12-01,2018,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-12-02,2018-12-08,2018,21,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-12-09,2018-12-15,2018,36,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-12-16,2018-12-22,2018,20,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-12-23,2018-12-29,2018,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2018-12-30,2019-01-05,2018,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-01-06,2019-01-12,2019,32,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-01-13,2019-01-19,2019,32,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-01-20,2019-01-26,2019,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-01-27,2019-02-02,2019,39,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-02-03,2019-02-09,2019,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-02-10,2019-02-16,2019,41,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-02-17,2019-02-23,2019,36,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-02-24,2019-03-02,2019,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-03-03,2019-03-09,2019,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-03-10,2019-03-16,2019,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-03-17,2019-03-23,2019,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-03-24,2019-03-30,2019,34,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-03-31,2019-04-06,2019,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-04-07,2019-04-13,2019,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-04-14,2019-04-20,2019,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-04-21,2019-04-27,2019,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-04-28,2019-05-04,2019,34,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-05-05,2019-05-11,2019,36,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-05-12,2019-05-18,2019,48,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-05-19,2019-05-25,2019,38,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-05-26,2019-06-01,2019,47,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-06-02,2019-06-08,2019,41,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-06-09,2019-06-15,2019,42,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-06-16,2019-06-22,2019,46,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-06-23,2019-06-29,2019,45,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-06-30,2019-07-06,2019,52,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-07-07,2019-07-13,2019,42,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-07-14,2019-07-20,2019,53,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-07-21,2019-07-27,2019,45,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-07-28,2019-08-03,2019,65,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-08-04,2019-08-10,2019,57,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-08-11,2019-08-17,2019,62,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-08-18,2019-08-24,2019,68,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-08-25,2019-08-31,2019,73,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-09-01,2019-09-07,2019,74,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-09-08,2019-09-14,2019,85,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-09-15,2019-09-21,2019,97,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-09-22,2019-09-28,2019,78,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-09-29,2019-10-05,2019,103,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-10-06,2019-10-12,2019,84,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-10-13,2019-10-19,2019,79,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-10-20,2019-10-26,2019,94,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-10-27,2019-11-02,2019,118,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-11-03,2019-11-09,2019,136,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-11-10,2019-11-16,2019,138,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-11-17,2019-11-23,2019,161,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-11-24,2019-11-30,2019,173,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-12-01,2019-12-07,2019,187,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-12-08,2019-12-14,2019,202,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-12-15,2019-12-21,2019,275,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-12-22,2019-12-28,2019,295,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2019-12-29,2020-01-04,2019,359,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-01-05,2020-01-11,2020,394,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-01-12,2020-01-18,2020,531,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-01-19,2020-01-25,2020,601,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-01-26,2020-02-01,2020,664,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-02-02,2020-02-08,2020,684,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-02-09,2020-02-15,2020,645,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-02-16,2020-02-22,2020,623,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-02-23,2020-02-29,2020,571,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-03-01,2020-03-07,2020,681,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-03-08,2020-03-14,2020,631,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-03-15,2020-03-21,2020,404,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-03-22,2020-03-28,2020,340,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-03-29,2020-04-04,2020,353,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-04-05,2020-04-11,2020,284,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-04-12,2020-04-18,2020,263,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-04-19,2020-04-25,2020,279,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-04-26,2020-05-02,2020,242,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-05-03,2020-05-09,2020,224,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-05-10,2020-05-16,2020,236,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-05-17,2020-05-23,2020,225,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-05-24,2020-05-30,2020,169,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-05-31,2020-06-06,2020,190,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-06-07,2020-06-13,2020,167,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-06-14,2020-06-20,2020,181,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-06-21,2020-06-27,2020,150,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-06-28,2020-07-04,2020,174,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-07-05,2020-07-11,2020,125,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-07-12,2020-07-18,2020,139,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-07-19,2020-07-25,2020,153,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-07-26,2020-08-01,2020,124,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-08-02,2020-08-08,2020,138,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-08-09,2020-08-15,2020,125,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-08-16,2020-08-22,2020,119,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-08-23,2020-08-29,2020,131,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-08-30,2020-09-05,2020,121,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-09-06,2020-09-12,2020,117,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-09-13,2020-09-19,2020,114,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-09-20,2020-09-26,2020,117,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-09-27,2020-10-03,2020,96,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-10-04,2020-10-10,2020,106,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-10-11,2020-10-17,2020,101,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-10-18,2020-10-24,2020,120,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-10-25,2020-10-31,2020,98,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-11-01,2020-11-07,2020,124,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-11-08,2020-11-14,2020,115,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-11-15,2020-11-21,2020,109,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-11-22,2020-11-28,2020,92,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-11-29,2020-12-05,2020,132,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-12-06,2020-12-12,2020,118,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-12-13,2020-12-19,2020,116,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-12-20,2020-12-26,2020,144,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2020-12-27,2021-01-02,2020,114,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-01-03,2021-01-09,2021,150,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-01-10,2021-01-16,2021,140,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-01-17,2021-01-23,2021,143,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-01-24,2021-01-30,2021,196,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-01-31,2021-02-06,2021,193,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2021-02-07,2021-02-13,2021,163,"total"
